2026-02-11 11:11:43.600 | INFO     | core.pipeline:process:75 - [b57a0de9-25fe-48d8-84e1-8d3462f26861] Stage 3 complete: Detected 2 walls, 1 columns
2026-02-11 11:11:43.600 | INFO     | services.stage4_semantic_analyzer:analyze:48 - Analyzing with Claude AI...
2026-02-11 11:11:43.771 | ERROR    | core.pipeline:process:144 - [b57a0de9-25fe-48d8-84e1-8d3462f26861] Pipeline failed: 'Anthropic' object has no attribute 'messages'
2026-02-11 11:11:43.771 | ERROR    | api.routes:run_pipeline:114 - Pipeline failed for b57a0de9-25fe-48d8-84e1-8d3462f26861: 'Anthropic' object has no attribute 'messages'
2026-02-11 11:20:06.178 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 11:20:14.683 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 11:20:14.701 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-11 11:20:14.701 | INFO     | app:lifespan:55 - System ready!
2026-02-11 11:20:26.760 | INFO     | utils.file_handler:save_upload_file:37 - Saved upload to data/uploads/3cf4aefa-baf4-4c8a-90b4-044f32684aee.pdf
2026-02-11 11:20:26.761 | INFO     | api.routes:upload_floor_plan:57 - File uploaded: STRU_COL -1.pdf -> Job ID: 3cf4aefa-baf4-4c8a-90b4-044f32684aee
2026-02-11 11:20:26.773 | INFO     | core.pipeline:process:57 - [3cf4aefa-baf4-4c8a-90b4-044f32684aee] Starting pipeline for data/uploads/3cf4aefa-baf4-4c8a-90b4-044f32684aee.pdf
2026-02-11 11:20:26.774 | INFO     | services.stage1_pdf_processor:process:34 - Processing PDF: data/uploads/3cf4aefa-baf4-4c8a-90b4-044f32684aee.pdf
2026-02-11 11:20:32.543 | INFO     | core.pipeline:process:62 - [3cf4aefa-baf4-4c8a-90b4-044f32684aee] Stage 1 complete: PDF converted to image
2026-02-11 11:20:33.109 | WARNING  | services.stage2_scale_detector:detect:42 - Could not detect scale, using default: 1:100
2026-02-11 11:20:33.109 | INFO     | core.pipeline:process:67 - [3cf4aefa-baf4-4c8a-90b4-044f32684aee] Stage 2 complete: Scale = 100
2026-02-11 11:20:33.797 | INFO     | services.stage3_element_detector:detect:176 - Detected: 2 walls, 0 doors, 0 windows
2026-02-11 11:20:33.797 | INFO     | core.pipeline:process:75 - [3cf4aefa-baf4-4c8a-90b4-044f32684aee] Stage 3 complete: Detected 2 walls, 1 columns
2026-02-11 11:20:33.798 | INFO     | services.stage4_semantic_analyzer:analyze:48 - Analyzing with Claude AI...
